text,span1,label
The type of natural disaster determines the time period within which the road network has to be evacuated .,"[5, 6]",0
"Then came the passage , which appeared on the television news that evening and in the papers the next day , about the Liberal Democrats being the Trojan horse that would let Labour in .","[31, 32]",1
""" My dear , I know .","[5, 6]",0
"Within some sophisticated GIS such as ARC/INFO there are some useful algorithms ( such as shortest path calculations ) , but GIS developers have in general failed to realize the natural links between GIS functions and many operations research techniques .","[31, 32]",1
"I remember when I thought lipstick had gone forever , a dream of painted excess , as I thought paper taffeta had gone forever , in Cambridge , when we all took to glazed cotton .","[31, 32]",1
Labour policy has long sought to challenge the Treasury 's dominance in government .,"[4, 5]",1
"Before going on , just a few words about the classification of steady currents .","[12, 13]",1
"But again it was Conlon , the slightly wild-eyed Irish poet of the quartet , articulate , flamboyant — remember that extraordinary exit through the front door of the Old Bailey — who cut deep into the collective conscience .","[17, 18]",0
He looked again at the newspaper account of the adjourned inquest that his father had saved for him .,"[15, 16]",1
"Wearing jeans and a blue shirt , she was tugging at a filing cabinet which was too large for her to embrace and which was threatening to over-balance on her .","[25, 26]",1
This was important at a time when outvoters were a larger group in many constituencies than the size of the majority and when the outvoters were overwhelmingly Unionist .,"[11, 12]",1
"VISTA made science more girl friendly in two ways : both boys and girls were offered an attractive image of a competent woman scientist , and talks concentrated on social and industrial applications of science , an element too often missing from science at school .","[39, 40]",0
"He had metaphorically shaken a large fist , impotently , at some looming energy-field , and got on with his work , his work .","[6, 7]",1
"The struggle therefore went on to keep the Unionist press alive , and in 1912 and 1913 both Aitken and Northcliffe stood by the party and gave valuable support in their papers .","[28, 29]",1
The DDI reminded them all of the secret police who had run East Germany with an iron fist .,"[11, 12]",1
Paula was still afraid of Madame Mattli — and she was also close to tears .,"[5, 6]",0
"Berry 's songs are plausible emblems of rock'n'roll rebellion or , at any rate , youthful hedonism .","[13, 14]",1
"Harsh measures — putting an entire community under an absolute curfew for a continuous lengthy period of time , demolishing homes , uprooting olive or citrus trees , physical intimidation and terror tactics employed by raiding army units , shooting , killing , cutting off water or electricity supplies and telephone links to villages or towns , mass arrests , intimidatory interrogation techniques — can either create a temporary lull or activate an eruption .","[17, 18]",0
"But the Metternich-like skills of the US Secretary of State , Mr James Baker , are ensuring that America maintains a strong stake in each forum .","[18, 19]",0
"The reason for this is not difficult to find : the harm caused by many other crimes is remediable to a degree , whereas the harm caused by homicide is absolutely irremediable .","[31, 32]",0
"Therefore it was Adam 's duty to come home and face the music , even though this might be no more than a short blast on a tin whistle .","[8, 9]",0
To proceed from the reconstruction to an assessment of probable life habits two different but complementary approaches are used .,"[13, 14]",0
"A change in the tax rules affecting pensions was shortly followed by a job with the Department of Environment 's Property Services Agency , a post which carries him through to March and may see him stay until he is 70 .","[7, 8]",0
The specialist social worker and another under-fives worker with a personal interest in the issues undertook a supplementary review to examine resources for these children .,"[17, 18]",0
"But seen face to face , even in the informality of her own house , the absence of a spark of sexuality and , he sensed , a deep-seated reserve , made her seem less feminine and more formidable than he had expected , and she held herself stiffly as if repelling invaders of her personal space .","[9, 10]",0
"That 's it , yeah .","[4, 5]",0
‘ He was a shit . ’,"[4, 5]",1
In the process it will be necessary to examine not only the extent to which geographic issues feature on the policy issues agenda in these fields but also the institutional context which governs decision-making and the extent to which data are available for research and policy analysis purposes .,"[32, 33]",1
"In theory , validation meant that the user had read the specification , imagined how the system would work in practice , and agreed the design .","[18, 19]",1
"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second , making man a passive product entirely determined by economic circumstances .","[15, 16]",0
"Frightened that it was a gas pocket , he fumbled with his mask , and finally got it back on .","[6, 7]",1
"The encounter he now saw as an omen , a shadow cast by a coming event .","[7, 8]",1
A simple integration will yield A if J is given .,"[9, 10]",1
Delaney nodded his agreement .,"[3, 4]",0
"But in the twelfth century , the house of Alsace could afford the high costs of their expeditions — Thierry went to Jerusalem four times , Philip twice — and the counts ' repeated absences in fact promoted administrative reform ; the baillis and the Grote Bref were as much the products of crusading as the English and Norman judicial system and exchequers were the product of the king-duke 's divided attentions .","[51, 52]",1
