text,span1,label
"In spite of apparently incompatible personalities — she is small and shy , he is large and does most of the talking — they have an empathy which is essential to the way they work , a persistent mutual pestering .","[21, 22]",0
The disaster was all the more stunning because people had come to assume that such things did n't happen .,"[10, 11]",1
"And in this sense it must be said that the Resistance experience , by making us believe that politics is a relationship between man and man or between consciousnesses , fostered our illusions of 1939 and masked the truth of the incredible power of history which the Occupation taught us in another connection .","[36, 37]",1
"Do they extend the definition of murder too far , or are they too narrow .","[2, 3]",1
As you er approach you know the Horse and Jockey Milford ?,"[2, 3]",0
The DDI changed the subject .,"[2, 3]",1
"‘ Rabbits , I expect . ’","[4, 5]",0
The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,"[3, 4]",1
"Mrs Carson , knowing how much was involved , had excused Ruth from all other duties until Anna 's bedtime hour .","[10, 11]",0
"Having put the cat among the pigeons , made mischief in his special way , he was lying low now and waiting .","[17, 18]",1
"He stopped on the embankment , shaking with cold and shock , to note the spot , then fled along the tractor paths , the dog running with him , to the stables where the ten o'clock children 's ride was in its closing stages .","[6, 7]",0
"The hotel lies in five acres of fields and garden , and the Slingos , who own it , make the most of their beautiful surroundings by running painting courses for about £200 a week ( including breakfast and dinner ) , or £90 for a long weekend .","[36, 37]",1
Does the ‘ grievous bodily harm ’ rule extend the definition of murder too far ?,"[8, 9]",1
"The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science , if we want to recruit a different sort of student , then certain curriculum changes are needed .","[19, 20]",1
He said that would do nicely .,"[1, 2]",0
"Still , she 's got precious little else going for her . ’","[8, 9]",1
Come on Jennifer — or are you going out with Michael ? ’,"[0, 1]",1
"To model the dispersal of a plume of toxic gas generated by a chemical explosion and its impact on the surrounding area , for example , an understanding of atmospheric dispersion models , epidemiology and population distribution would be required .","[39, 40]",0
"Approved future programmes include the Upper Atmosphere Research Satellite , the NASA Scatterometer and the joint NASA/CNES Ocean Topography Experiment .","[0, 1]",0
"She repeatedly phoned Landlords , but was either unable to get an answer or told that manager Howard Keizner was unavailable .","[2, 3]",1
"In addition , the police were well prepared , stimulated largely by implementing a plan designed more to cope with an emergency at the nearby Toronto International Airport than for the event in question .","[18, 19]",0
O K off we go off we go .,"[7, 8]",0
When I change her nappy ?,"[2, 3]",0
"But were it not for the perceived economic might of a more unified Economic Community , the dozen or so nations of the Pacific Rim , who have been meeting in Australia , might not have bothered .","[29, 30]",1
"First , it would consolidate the structures of the developing national authority which is competing to replace the occupation authority .","[9, 10]",1
"It was Grizel Huntley 's own view that her brother had not been fooled at all but had been charmed and diverted by a dashing girl thirty years his junior , and had seen no reason at all why she should not have a share of his considerable estate when that left a very decent down-setting for his niece as well .","[13, 14]",1
"Gon na have to get one of them dolls , she loves them .","[11, 12]",0
"Eventually , Sir David 's office issued a statement about the Prime Minister .","[6, 7]",1
"The usual tactic was to march troops across the enemy 's territory , plundering and looting ; to take fortified places if the task was easy ; to obtain allies among the lords of the locality ; and to retreat without fighting a battle if at all possible — in effect an application to a wider canvas of the some technique of warfare which had earlier made castellans formidable in the immediate environs of their castles .","[5, 6]",0
"I ca n't I ca n't really think I 'll have to make a list out you know but er you know I got just think of anything that 's , you know as I say I 've got got some cat food will get some dry cat food yeah Oh I if I start thinking I 'll I 'll I 'll","[7, 8]",0
If you ask a user what sort of system he wants you will be met with a blank look .,"[14, 15]",1
Should she set off down the hill to meet him ?,"[8, 9]",0
"You know what happens , d' ya know what happens then they 'll get people","[13, 14]",0
All the other equations are all right but will not necessarily provide the simplest starting point for solving a given problem .,"[17, 18]",0
"The 60 male warders or ‘ custody officers ’ as they are called , wear a dapper outfit of black blazers , grey trousers , white shirts and grey tie .","[14, 15]",0
They run round the back and played with the puppets .,"[2, 3]",0
